PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Jeff Heuerman	TE	DEN	@NYJ	-115	42.50	0.00	21.25	3.11	4400	5.0	1.1
Arizona Cardinals	D	ARI	@SF	-195	40.00	-3.50	21.75	0.00	4300	7.2	1.7
Aldrick Robinson	WR	MIN	@PHI	145	46.50	3.00	21.75	1.19	5100	2.1	0.4
New York Giants	D	NYG	@CAR	-275	43.50	-6.00	24.75	0.00	3500	5.1	1.5
Jacksonville Jaguars	D	JAX	@KC	-150	49.00	-3.00	26.00	0.00	4500	7.8	1.7
Kansas City Chiefs	D	KC	JAX	130	49.00	3.00	23.00	0.00	4000	6.5	1.6
Nick Chubb	RB	CLE	BAL	145	45.50	0.00	22.75	0.61	5300	2.6	0.5
Cleveland Browns	D	CLE	BAL	-170	45.50	0.00	22.75	0.00	3300	5.7	1.7
Buffalo Bills	D	BUF	TEN	-250	39.50	0.00	19.75	0.00	3500	5.1	1.5
Courtland Sutton	WR	DEN	@NYJ	-115	42.50	0.00	21.25	1.01	4700	5.8	1.2
Rhett Ellison	TE	NYG	@CAR	225	43.50	6.00	18.75	2.85	4400	5.1	1.2
Detroit Lions	D	DET	GB	0	0.00	0.00	0.00	0.00	3300	4.5	1.4
Minnesota Vikings	D	MIN	@PHI	-170	46.50	-3.00	24.75	0.00	4200	6.1	1.5
James Washington	WR	PIT	ATL	-180	58.00	-3.00	30.50	2.74	5100	5.4	1.1
Nick Vannett	TE	SEA	LAR	270	50.00	0.00	25.00	2.48	4300	4.8	1.1
Corey Clement	RB	PHI	MIN	-170	46.50	-3.00	24.75	0.69	5000	5.7	1.1
New York Jets	D	NYJ	DEN	-115	42.50	0.00	21.25	0.00	4200	6.1	1.5
Green Bay Packers	D	GB	@DET	0	0.00	0.00	0.00	0.00	4000	4.8	1.2
Cody Latimer	WR	NYG	@CAR	225	43.50	6.00	18.75	1.15	4500	3.8	0.8
Pittsburgh Steelers	D	PIT	ATL	150	58.00	3.00	27.50	0.00	3400	6.3	1.9
Ty Montgomery	RB	GB	@DET	0	0.00	0.00	0.00	1.17	5500	6.7	1.2
Miami Dolphins	D	MIA	@CIN	-265	48.50	-6.00	27.25	0.00	3400	5.4	1.6
Frank Gore	RB	MIA	@CIN	215	48.50	6.00	21.25	2.52	5000	6.9	1.4
Ian Thomas	TE	CAR	NYG	-275	43.50	-6.00	24.75	3.26	4000	0.0	0.0
J'Mon Moore	WR	GB	@DET	0	0.00	0.00	0.00	1.11	4500	2.5	0.6
Antonio Gates	TE	LAC	OAK	-235	52.50	-5.50	29.00	3.80	4800	4.6	1.0
Ricky Seals-Jones	TE	ARI	@SF	165	40.00	3.50	18.25	2.17	5100	4.9	0.9
Dallas Goedert	TE	PHI	MIN	-170	46.50	-3.00	24.75	2.04	4600	3.7	0.8
Kendrick Bourne	WR	SF	ARI	-195	40.00	-3.50	21.75	0.62	4500	2.7	0.6
Trent Taylor	WR	SF	ARI	-195	40.00	-3.50	21.75	0.58	4500	5.2	1.2
Seattle Seahawks	D	SEA	LAR	-340	50.00	0.00	25.00	0.00	3600	6.0	1.7
C.J. Uzomah	TE	CIN	MIA	-265	48.50	-6.00	27.25	2.91	4700	6.4	1.4
Terrelle Pryor	WR	NYJ	DEN	-105	42.50	0.00	21.25	0.34	4700	3.2	0.7
Chad Williams	WR	ARI	@SF	165	40.00	3.50	18.25	0.72	4500	5.0	1.1
Jakeem Grant	WR	MIA	@CIN	215	48.50	6.00	21.25	1.63	4700	6.0	1.3
Jonnu Smith	TE	TEN	@BUF	-250	39.50	0.00	19.75	1.28	4200	2.4	0.6
Ryan Switzer	WR	PIT	ATL	-180	58.00	-3.00	30.50	1.93	4500	3.4	0.8
Equanimeous St. Brown	WR	GB	@DET	0	0.00	0.00	0.00	0.78	4500	0.0	0.0
Torrey Smith	WR	CAR	NYG	-275	43.50	-6.00	24.75	1.15	4600	6.1	1.3
Mike Davis	RB	SEA	LAR	270	50.00	0.00	25.00	0.45	5500	5.0	0.9
Zay Jones	WR	BUF	TEN	200	39.50	0.00	19.75	0.18	4700	5.7	1.2
Devontae Booker	RB	DEN	@NYJ	-115	42.50	0.00	21.25	0.49	4900	3.9	0.8
Charles Clay	TE	BUF	TEN	200	39.50	0.00	19.75	0.85	4600	5.4	1.2
Laquon Treadwell	WR	MIN	@PHI	145	46.50	3.00	21.75	0.49	4800	5.1	1.1
Jamaal Williams	RB	GB	@DET	0	0.00	0.00	0.00	0.72	5400	6.9	1.3
Tyler Higbee	TE	LAR	@SEA	-340	50.00	0.00	25.00	1.37	4200	1.9	0.4
Mike Gesicki	TE	MIA	@CIN	215	48.50	6.00	21.25	2.65	4400	5.1	1.2
Tajae Sharpe	WR	TEN	@BUF	-250	39.50	0.00	19.75	0.21	4500	5.4	1.2
Oakland Raiders	D	OAK	@LAC	-235	52.50	-5.50	29.00	0.00	3600	4.4	1.2
Spencer Ware	RB	KC	JAX	-150	49.00	-3.00	26.00	0.43	4600	3.1	0.7
C.J. Anderson	RB	CAR	NYG	-275	43.50	-6.00	24.75	1.06	5300	6.1	1.2
Luke Willson	TE	DET	GB	0	0.00	0.00	0.00	1.49	4500	4.0	0.9
Atlanta Falcons	D	ATL	@PIT	-180	58.00	-3.00	30.50	0.00	3100	6.5	2.1
Mark Andrews	TE	BAL	@CLE	-170	45.50	0.00	22.75	1.22	4000	3.6	0.9
Jermaine Kearse	WR	NYJ	DEN	-105	42.50	0.00	21.25	0.18	4800	5.7	1.2
Doug Martin	RB	OAK	@LAC	190	52.50	5.50	23.50	1.44	5100	3.8	0.8
Malcolm Brown	RB	LAR	@SEA	-340	50.00	0.00	25.00	0.26	5000	3.0	0.6
Andre Holmes	WR	BUF	TEN	200	39.50	0.00	19.75	0.09	4500	4.3	1.0
Nick Boyle	TE	BAL	@CLE	-170	45.50	0.00	22.75	1.04	4400	3.1	0.7
Chris Conley	WR	KC	JAX	-150	49.00	-3.00	26.00	0.40	4500	3.6	0.8
Rashaad Penny	RB	SEA	LAR	270	50.00	0.00	25.00	0.26	5200	3.1	0.6
Hayden Hurst	TE	BAL	@CLE	-170	45.50	0.00	22.75	0.94	4500	5.6	1.2
Chris Herndon	TE	NYJ	DEN	-105	42.50	0.00	21.25	0.68	4000	4.1	1.0
LeGarrette Blount	RB	DET	GB	0	0.00	0.00	0.00	0.39	5000	4.6	0.9
Tyler Kroft	TE	CIN	MIA	-265	48.50	-6.00	27.25	1.76	4500	3.2	0.7
Chris Ivory	RB	BUF	TEN	200	39.50	0.00	19.75	0.06	5300	4.6	0.9
Virgil Green	TE	LAC	OAK	-235	52.50	-5.50	29.00	2.17	4300	3.0	0.7
Nick O'Leary	TE	MIA	@CIN	215	48.50	6.00	21.25	1.86	4000	0.0	0.0
Maxx Williams	TE	BAL	@CLE	-170	45.50	0.00	22.75	0.87	4300	3.4	0.8
Wayne Gallman	RB	NYG	@CAR	225	43.50	6.00	18.75	0.29	4600	3.6	0.8
Jarius Wright	WR	CAR	NYG	-275	43.50	-6.00	24.75	0.57	4800	6.1	1.3
Chase Edmonds	RB	ARI	@SF	165	40.00	3.50	18.25	0.31	5000	5.1	1.0
Jason Croom	TE	BUF	TEN	200	39.50	0.00	19.75	0.36	4000	3.1	0.8
Jesse James	TE	PIT	ATL	-180	58.00	-3.00	30.50	1.96	5200	2.6	0.5
Demetrius Harris	TE	KC	JAX	-150	49.00	-3.00	26.00	0.94	4200	2.2	0.5
Russell Shepard	WR	NYG	@CAR	225	43.50	6.00	18.75	0.24	4500	1.8	0.4
Josh Reynolds	WR	LAR	@SEA	-340	50.00	0.00	25.00	0.13	4500	0.3	0.1
Darren Fells	TE	CLE	BAL	145	45.50	0.00	22.75	0.56	4300	1.9	0.4
Kyle Juszczyk	RB	SF	ARI	-195	40.00	-3.50	21.75	0.11	4700	5.2	1.1
Matt LaCosse	TE	DEN	@NYJ	-115	42.50	0.00	21.25	0.70	4000	2.7	0.7
Luke Stocker	TE	TEN	@BUF	-250	39.50	0.00	19.75	0.40	4000	3.3	0.8
De'Anthony Thomas	WR	KC	JAX	-150	49.00	-3.00	26.00	0.20	4500	0.6	0.1
Robert Foster	WR	BUF	TEN	200	39.50	0.00	19.75	0.02	4500	2.9	0.6
J.J. Nelson	WR	ARI	@SF	165	40.00	3.50	18.25	0.17	4600	1.9	0.4
Demarcus Robinson	WR	KC	JAX	-150	49.00	-3.00	26.00	0.18	4600	0.7	0.2
Seth Roberts	WR	OAK	@LAC	190	52.50	5.50	23.50	0.63	4800	2.3	0.5
Ito Smith	RB	ATL	@PIT	150	58.00	3.00	27.50	0.76	5000	0.0	0.0
Marvin Hall	WR	ATL	@PIT	150	58.00	3.00	27.50	0.61	4500	0.7	0.2
Curtis Samuel	WR	CAR	NYG	-275	43.50	-6.00	24.75	0.34	4500	0.4	0.1
Jordan Leggett	TE	NYJ	DEN	-105	42.50	0.00	21.25	0.32	4400	2.4	0.5
Eric Tomlinson	TE	NYJ	DEN	-105	42.50	0.00	21.25	0.29	4000	1.7	0.4
Chris Moore	WR	BAL	@CLE	-170	45.50	0.00	22.75	0.08	4500	1.9	0.4
Gerald Everett	TE	LAR	@SEA	-340	50.00	0.00	25.00	0.45	4500	2.2	0.5
Garrett Celek	TE	SF	ARI	-195	40.00	-3.50	21.75	0.43	4500	1.8	0.4
Logan Paulsen	TE	ATL	@PIT	150	58.00	3.00	27.50	1.28	4100	1.8	0.4
D.J. Chark	WR	JAX	@KC	130	49.00	3.00	23.00	0.40	4500	2.1	0.5
Jermaine Gresham	TE	ARI	@SF	165	40.00	3.50	18.25	0.54	4400	2.7	0.6
Alex Erickson	WR	CIN	MIA	-265	48.50	-6.00	27.25	0.26	4500	4.6	1.0
David Morgan	TE	MIN	@PHI	145	46.50	3.00	21.75	0.47	4200	1.9	0.4
James O'Shaughnessy	TE	JAX	@KC	130	49.00	3.00	23.00	1.00	4000	2.5	0.6
Lamar Jackson	QB	BAL	@CLE	-170	45.50	0.00	22.75	0.00	6100	1.4	0.2
Logan Thomas	TE	BUF	TEN	200	39.50	0.00	19.75	0.12	4400	2.4	0.6
C.J. Ham	RB	MIN	@PHI	145	46.50	3.00	21.75	0.06	4500	1.2	0.3
Derek Carrier	TE	OAK	@LAC	190	52.50	5.50	23.50	0.98	4100	2.0	0.5
TJ Jones	WR	DET	GB	0	0.00	0.00	0.00	0.09	4500	1.6	0.4
Lance Kendricks	TE	GB	@DET	0	0.00	0.00	0.00	0.48	4300	1.7	0.4
Kamar Aiken	WR	PHI	MIN	-170	46.50	-3.00	24.75	0.06	4500	0.3	0.1
Niles Paul	TE	JAX	@KC	130	49.00	3.00	23.00	0.84	4200	0.4	0.1
Shelton Gibson	WR	PHI	MIN	-170	46.50	-3.00	24.75	0.05	4500	0.0	0.0
Kalen Ballage	RB	MIA	@CIN	215	48.50	6.00	21.25	0.41	4500	0.8	0.2
DaeSean Hamilton	WR	DEN	@NYJ	-115	42.50	0.00	21.25	0.05	4500	2.1	0.5
Ray-Ray McCloud	WR	BUF	TEN	200	39.50	0.00	19.75	0.01	4500	0.7	0.2
Marcus Murphy	RB	BUF	TEN	200	39.50	0.00	19.75	0.01	4500	2.3	0.5
DeAndre Carter	WR	PHI	MIN	-170	46.50	-3.00	24.75	0.05	4500	0.0	0.0
Justin Hunter	WR	PIT	ATL	-180	58.00	-3.00	30.50	0.35	4500	0.0	0.0
John Kelly	RB	LAR	@SEA	-340	50.00	0.00	25.00	0.04	4500	0.5	0.1
Darrius Heyward-Bey	WR	PIT	ATL	-180	58.00	-3.00	30.50	0.34	4500	0.0	0.0
Alex Armah	RB	CAR	NYG	-275	43.50	-6.00	24.75	0.24	4500	0.0	0.0
Thomas Rawls	RB	CIN	MIA	-265	48.50	-6.00	27.25	0.26	4600	0.0	0.0
Josh Adams	RB	PHI	MIN	-170	46.50	-3.00	24.75	0.03	4500	0.6	0.1
Levine Toilolo	TE	DET	GB	0	0.00	0.00	0.00	0.29	4300	3.3	0.8
Stevan Ridley	RB	PIT	ATL	-180	58.00	-3.00	30.50	0.37	4500	2.4	0.5
Tim Patrick	WR	DEN	@NYJ	-115	42.50	0.00	21.25	0.03	4500	0.4	0.1
Rod Streater	WR	CLE	BAL	145	45.50	0.00	22.75	0.01	4500	0.8	0.2
Raheem Mostert	RB	SF	ARI	-195	40.00	-3.50	21.75	0.02	4500	0.3	0.1
C.J. Prosise	RB	SEA	LAR	270	50.00	0.00	25.00	0.04	4600	0.2	0.0
Justin Hardy	WR	ATL	@PIT	150	58.00	3.00	27.50	0.25	4600	0.5	0.1
Tyler Conklin	TE	MIN	@PHI	145	46.50	3.00	21.75	0.17	4100	0.3	0.1
